Material,Thickness (mm),Precut dimensions (diameter/side length) mm,Precut Shape (circle/square/etc),Total Strain/Elongation (%),UTS (MPa),YS (MPa),Strength Coefficient (k in MPa),Strain hardening coefficient (n),Anisotropic (R Value),Is lubricant used?,Feed rate (mm/min),Tool speed (rpm),Step depth (mm),No of stages,HER,Flange Height (mm),Roughness (µm),"Minimum thickness (after final stage, mm)",Final angle after the final stage (degrees),confidence_score
EN AW-6181-T1,0.8,26.99489119782369,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.5647282604567007,1,499.4009560472222,0.0,,2.0,1.4795434114456611,8.405465985228997,,,90.0,0.4
EN AW-6181-T1,0.8,19.965161184388496,circle,24.0,353.8,165.0,506.19999999999993,0.22999999999999998,0.6480061377839651,1,3996.5225114754094,2002.4331001932426,0.5,4.0,2.0064194578119943,9.950017406480127,,,90.0,0.4
EN AW-6181-T1,0.8,23.951205932040004,circle,24.0,353.8,165.0,506.2,0.23,0.5305360360511368,1,3978.8054037747834,384.32717212923,0.5,4.0,1.6897467392724468,8.649428261657034,,,90.0,0.4
EN AW-6181-T1,0.8,25.564447346374635,circle,24.0,353.8,165.0,506.2,0.23,0.5483086614815662,1,2865.1830121947755,28.398456970399003,0.5,3.0,1.5603039286869458,8.240679318527363,,,90.0,0.4
EN AW-6181-T1,0.8,24.615267363261193,circle,24.0,353.8,165.0,506.20000000000005,0.23,0.5511295462567765,1,1692.6606204425755,682.1534576696524,0.5,3.0,1.6475272809112111,8.949396608857827,,,90.0,0.4
EN AW-6181-T1,0.8,20.065088845201057,circle,24.0,353.8,165.0,506.20000000000005,0.23,0.651752053027045,1,3983.1475859101915,1985.0448742648089,0.5,4.0,2.0099375782758737,9.857044910975889,,,90.0,0.4
EN AW-6181-T1,0.8,20.018071501920897,circle,24.0,353.8,165.0,506.2,0.22999999999999998,0.651001079425588,1,3976.969224143508,1987.4897647799387,0.5,4.0,1.987138585627453,10.009139112346293,,,90.0,0.4
EN AW-6181-T1,0.8,23.484979303285108,circle,24.0,353.8,165.0,506.2,0.23,0.4997811232751334,1,4019.2116041228787,0.0,0.5,4.0,1.716063039568101,8.574329809761595,,,90.0,0.4
EN AW-6181-T1,0.8,25.379982408008445,circle,24.0,353.8,165.0,506.2,0.23,0.5348550137065162,1,1310.9550013197324,461.58955105919506,0.5,3.0,1.6313801223449007,8.883183865965913,,,90.0,0.4
EN AW-6181-T1,0.8,15.895235166677956,circle,24.0,353.80000000000007,165.0,506.20000000000005,0.23000000000000004,0.6482378432203734,1,2396.0477539445333,4095.8828404854835,0.5,2.0,2.6967956794229706,13.25579558878666,,0.5599999999999999,90.0,0.3764705882352941
EN AW-6181-T1,0.8,18.59504764699589,circle,24.0,353.8,165.0,506.2,0.22999999999999998,0.6500441841989433,1,754.28600454739,5959.417509268219,,1.0,2.534157454122013,12.769642486131948,,0.5599999999999999,90.0,0.375
EN AW-6181-T1,0.8,17.577320309646034,circle,24.0,353.8,165.0,506.2,0.23000000000000004,0.6045117839843638,1,3141.296577779091,3100.9842491534464,0.5,4.0,2.3788287849588174,11.818783271203898,,0.5599999999999999,90.0,0.3764705882352941
EN AW-6181-T1,0.8,21.428051112565974,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.5795302635749304,1,4014.908043971227,1115.6192324763003,0.5,4.0,1.8597929710906798,9.596297090836913,,,90.0,0.4
EN AW-6181-T1,0.8,20.102634324823846,circle,24.0,353.8,165.0,506.20000000000005,0.23000000000000004,0.6493713337945655,1,4000.3920452594352,1996.3271856731676,0.5,4.0,1.993763645037456,10.100597203519076,,,90.0,0.4
EN AW-6181-T1,0.8,23.251316618704635,circle,24.0,353.8,165.0,506.2,0.23,0.5790335659182492,1,2338.0800486770318,1071.238009018666,0.5,3.0,1.7526355675247998,9.13291406137408,,,90.0,0.4
EN AW-6181-T1,0.8,23.48714992174914,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.5501163255249686,1,4002.676390301109,1897.3451868558361,0.5,4.0,1.724964492138411,8.871001425259225,,,90.0,0.4
EN AW-6181-T1,0.8,24.090597536772144,circle,24.0,353.8,165.0,506.2,0.23,0.6515969019716092,1,1863.9195157221482,1959.3450909671217,0.5,2.0,1.7083932539832358,8.883925897060706,,,90.0,0.4
EN AW-6181-T1,0.7999999999999999,27.058836958302766,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.6496800817593134,1,555.8119119394534,,,1.0,1.505027510446961,8.290083096198384,,,90.0,0.4
EN AW-6181-T1,0.8,20.02616341802471,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.6514070539459378,1,705.9319490725562,5994.129598154217,,1.0,2.3070524424189256,11.98676628457566,,0.5599999999999999,90.0,0.375
EN AW-6181-T1,0.8,16.93177315517156,circle,24.0,353.8,165.0,506.2,0.23000000000000004,0.649249065497592,1,2841.756265398766,3611.2085568485036,0.5,3.0,2.529823091309947,12.411935216197147,,0.5599999999999999,90.0,0.3764705882352941
EN AW-6181-T1,0.8,22.802411856399093,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.5781032153563004,1,4013.749131137577,1072.1722062947447,0.5,4.0,1.7910213635365577,8.918907950855722,,,90.0,0.4
EN AW-6181-T1,0.8,25.621358343044374,circle,24.0,353.8,165.0,506.20000000000005,0.23000000000000004,0.49989933094147804,1,1647.2639184153475,0.0,0.5,3.0,1.573900056195219,8.61731708841473,,,90.0,0.4
EN AW-6181-T1,0.8,26.13466842383589,circle,24.0,353.79999999999995,165.0,506.19999999999993,0.23,0.5908169496275898,1,1872.9019123600913,70.64486867244337,0.5,2.0,1.5339311411530614,8.22909700934407,,,90.0,0.4
EN AW-6181-T1,0.8,21.51354537813268,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.5767002031709105,1,4022.9442605867607,1052.9370492447838,0.5,4.0,1.889429609672992,9.514873415311477,,,90.0,0.4
AA6061-T6,1.0114624046819438,35.110106624839545,circle,11.792397974905127,310.6764013186659,189.88224169710122,409.79825709066097,0.1194516090524863,0.6014245138116998,0,,,1.0015207160216593,1.0,,9.99471251793424,,0.8499088558382683,89.74207348179989,0.4
AA6061-T6,1.0017651310904054,39.42738640665441,circle,11.859055841526207,355.1124277153894,302.5798499437864,461.2299319310948,0.12015663654088146,0.7682596758997915,1,569.0569397123224,0.0,0.4990014882562309,1.0,1.4291564095670686,,,0.5899521997000114,70.20926733775907,0.4
AA6061-T6,0.9982555249918067,45.714913352163386,circle,11.692663893882932,355.0279300276389,301.8712117253358,461.4085770273502,0.12089568477822689,0.7710418667504263,1,993.3589138218106,0.0,0.5018026994219315,2.0,1.2918160289384297,,,,89.81964317009171,0.4
AA6061-T6,1.0068930825471099,31.069830003919268,circle,12.465678077548073,304.50280666859993,266.71186401881704,446.0867822113169,0.23827576522170585,0.717021070658036,1,696.5089785833298,3.1502252380326925,0.4194436162020574,1.0,3.3997416832345975,,,0.6089832021879539,70.2302981489385,0.4
AA6061-T6,0.9927540522011026,20.61451837778708,circle,13.096317505658087,226.01947218512035,214.34799540771044,421.5834401605242,0.4144252861452301,0.6399947239012989,1,244.7069101730874,0.0,0.3106034434384709,2.0,2.925524667024738,,,,89.95576117721413,0.4
AA6061-T6,0.9952210748331983,43.41175412884798,circle,11.72083397292797,356.228765689851,303.6870866263689,461.663990384092,0.12008405306300764,0.769711853166372,1,379.64978284180904,0.0,0.5045059256063072,1.0,1.3860167643215497,,,,90.10332112739613,0.4
AA6061-T6,0.9988460195103573,45.1239679777202,circle,11.6925503149128,355.5135691892325,302.5668199553714,461.77308065602386,0.11953588322088926,0.7707610175412217,1,989.4114251786012,0.0,0.5013656982350971,3.0,1.3151266962253434,,,,89.86844171601138,0.4
AA6061-T6,1.0080110457903126,25.903560472886902,circle,12.55120900064405,255.47560594487774,187.96937716591546,410.942681418414,0.28684376566227837,0.6014074781226851,0,12.009856802170262,0.0,0.6721917820601365,1.0,3.3930464157499807,9.980124627033703,,0.8460772823386787,89.74455271014469,0.4
AA6061-T6,1.0032814185356462,42.48898464435183,circle,11.85033480720285,333.88859536252295,288.28649200876237,431.40243627656366,0.10501148081962824,0.7696985973127397,1,499.218235725988,0.0,0.5003565884181395,2.0,1.5182042460452512,14.059880643493111,,0.7022930130017685,89.8071065397415,0.4
AA6061-T6,1.7901760641995215,151.94512743373832,square,11.697323936686303,357.5737589857932,302.0143844491552,461.06866889452743,0.11915045483684178,0.7689542750479808,1,675.1082189467714,79.05321377770096,0.4929444095401731,1.0,1.3058842709463978,,,1.4036072653332892,54.42085764454393,0.4
AA6061-T6,1.001259002409597,45.21453361453959,circle,11.699363714166555,356.81028123648,302.2365668478451,462.2542040073187,0.11808552228387971,0.7698961557544836,1,1014.2262826649452,2.6209340670341987,0.4992783227121774,1.0,1.3260426845569344,,,,90.01508734015883,0.4
AA6061-T6,0.9969063999326615,44.66384509384981,circle,11.70522141872259,355.42350436268237,300.71705851492624,461.8078720272954,0.11976176255383061,0.7699419481473853,1,990.9811873831503,0.0,0.4974015992212271,3.0,1.3313291315911087,,,,90.0795771284798,0.4
AA6061-T6,1.0028236522890936,43.11199974863435,circle,11.87003321099078,328.4796663232464,287.68730719968363,427.50712838113407,0.10203396495350692,0.7686103174649507,1,435.5021488915731,2.895369791204317,0.5002552312417745,1.0,1.5211520191110084,14.01430466623155,,0.7019695627288729,89.7442382630225,0.4
AA6061-T6,0.992407793757843,43.68401876165559,circle,11.689688123273706,356.90213099298,301.51204408354295,461.8568082400946,0.11735102091979394,0.769783604715037,1,517.3054710126974,0.0,0.4994069165554426,2.0,1.372513036077305,,,,89.6541167676129,0.4
AA6061-T6,1.0044446137948402,45.141122425915476,circle,11.692288924678468,356.10359479031115,302.3797379175498,460.9916324293796,0.11765782351480275,0.7707594584733596,1,635.9534694037011,1.965513453697719,0.49871661910052856,1.0,1.3448816192217266,,,,90.1369034430021,0.4
AA6061-T6,1.0015589643307212,37.011719977462526,circle,12.218300751468917,307.838871864294,270.8584969108486,447.3203083528321,0.2295566627827649,0.7208170763592914,1,725.5702814158299,0.0,0.4308560120041354,1.0,1.9172891603652846,9.649474896832755,,0.8684574085834575,81.53779186266668,0.4
AA6061-T6,1.6071807835127572,123.27314452816667,circle,11.74785423088391,337.92653700821353,258.5946300464465,441.0692277700539,0.124429820412404,0.7060634614896413,1,603.8458068995976,98.47546917895426,0.6931869712621772,1.0,,9.998379700710236,,1.1712031003532746,62.59564252694269,0.4
AA6061-T6,1.0006579245626144,43.55557798762075,circle,11.692727748881179,356.76251331018756,302.29450788843485,461.9262585233305,0.12149703221144884,0.7706036006659338,1,1009.7349109426243,0.0,0.5017222746078068,2.0,1.3819731230535832,,0.82,,90.07096412035416,0.4
AA6061-T6,1.0001229232498676,45.52754809288279,circle,11.691362637499509,357.05183376477225,302.9228730314716,462.20515345888805,0.11771742031301792,0.7704392968981605,1,996.2680131829101,0.0,0.5018336534426652,1.0,1.31683105727186,,,,90.3569817769174,0.4
AA6061-T6,0.9900222374026499,44.92638066911149,circle,11.713144565791296,357.0929709721708,302.12302080507055,461.74236634954485,0.11933824480691989,0.7698500784851147,1,1012.4981154661625,0.0,0.5014578066794907,3.0,1.3147217182215358,,,,90.05232321670712,0.4
AA6061-T6,0.9998078194960477,44.2207624181899,circle,11.70300636461809,356.76406834022333,302.03704017096425,461.4693854073347,0.11932688806936875,0.7686443366250799,1,995.8779594597345,1.3072071315328548,0.4991454757976539,2.0,1.3544746446172051,,,,90.0574815901566,0.4
AA6061-T6,0.9999093769786921,41.342238081059435,circle,11.795207849653952,356.68455448958485,301.19054793707335,461.1626371382692,0.12045025346609757,0.7701210179047858,1,255.85124797677614,4.326561055886561,0.49723323872253045,1.0,1.4358961693600176,,,0.604756829860965,70.16320092089684,0.4
AA6061-T6,1.0026008104119384,46.669854018394396,circle,11.6820836297482,357.7654160079254,302.3085688172473,461.7775467205221,0.11858715990083142,0.7721965064714269,1,997.0750959786257,0.0,0.5054984830202099,2.0,1.2978104108453437,,,,90.3283464043157,0.4
AA6061-T6,1.0000404286510365,37.99985393726367,circle,11.880514330328518,310.89043608439374,225.30734943698758,406.2887210950183,0.10698628231384878,0.5994113598236902,0,1009.2261283135115,498.08049019915865,0.7851895677146103,1.0,2.153807264145524,10.409491723361995,,0.7640184741660832,90.0830239512996,0.4
AA6061-T6,1.004024729273701,41.88529352385587,circle,11.836089028697366,336.90927596969124,291.0291696463872,435.755690234702,0.10774551950141226,0.7702528377051593,1,569.7977383915411,0.0,0.5026657800757439,3.0,1.5082833409280776,14.00157642110989,,0.7028134047114336,89.80898366684708,0.4
AA6061-T6,0.9989183609529474,44.882599979667845,circle,11.69840094326005,358.5453562276843,304.1320163695958,462.16058456120464,0.12252611741382521,0.770350680302378,1,1005.626490750025,0.4982606369217266,0.5025807477538479,3.0,1.3396844872638136,,,,90.07618144929076,0.4
AA6061-T6,1.0026481508705838,31.63573860243698,circle,12.54069802111298,281.33790573358635,249.76914855904323,437.46286372028044,0.29553133560125533,0.689710960793471,1,544.4833770103269,0.35394355133730415,0.38696639716934206,3.0,2.28221037139693,,,,90.0625847229198,0.4
AA6061-T6,1.0017099549008117,43.42723543464327,circle,11.810393480512902,340.09041042913634,292.64071335483146,440.0843094272468,0.11014600487636862,0.7696421277917297,1,1001.2316028710461,175.9048035933535,0.4924626749016013,1.0,1.6255362664458015,10.939368336675686,,0.6487843070159576,89.71400819992552,0.4
AA6061-T6,1.0020679017866982,45.64186795665973,circle,11.704849690415623,356.66956418008164,303.04924727229917,461.7754671082962,0.12186139471701607,0.7720817376240288,1,659.6745495141047,0.0,0.5021793282560915,3.0,1.3273657831129695,9.165346776261517,,0.8733446899425374,89.10956359972262,0.4
AA6061-T6,1.5397005097478107,104.58749980498534,square,12.528515408111163,279.04890230692223,250.61888636172168,438.0026840193838,0.2932134709366534,0.6939553802530039,1,334.38526332445673,56.72748246835775,0.3840388159856802,1.0,3.4070458990826613,,,1.3956070987715339,44.95476485728927,0.4
AA6061-T6,1.0086748567332535,41.22637575894704,circle,11.891503191163483,325.6498373041203,284.0454530319621,422.9495496890545,0.10152350667999106,0.7710944199282385,1,347.9356895744247,0.22041740738446197,0.49925660987367065,2.0,1.5809086303984543,14.002888209943004,,0.7060723781434363,90.01416238799193,0.4
AA6061-T6,1.008018439166901,36.54243206548328,circle,11.886094693729115,310.8978792096256,226.93214967207592,406.5901223894426,0.10601501153245296,0.6003346988134663,0,5.284147998322745,,0.9957357244835966,1.0,1.7012899340536622,11.682552329003277,,0.6579883265223393,89.86091063196608,0.4
AA6061-T6,0.9983944796082901,40.019010800671396,circle,11.754221732737841,332.1013020473094,242.1725439511905,434.7071519563922,0.12013510550556031,0.6802718023065879,0,995.9803245773965,0.5537398830605401,0.7660161870441581,1.0,1.304029153380946,9.999987959901544,,0.8323686586188022,90.08904643406483,0.4
AA6061-T6,0.999244090297644,44.60917403279035,circle,11.695695862204273,355.61495439007854,300.94204916241694,461.7581355940985,0.12071841635371908,0.7692725759001999,1,1000.8506780976224,2.7361484053956566,0.4986323249602051,2.0,1.3198878612192768,9.620743283643293,,0.862593730167871,88.17263859595535,0.4
AA6061-T6,1.000977159655799,43.00677775650112,circle,11.723588300954251,345.8072397577599,277.9443852074867,450.9727817566296,0.11915160117090037,0.7348014115632331,1,1000.2990200016868,1.401755908974601,0.6042326553086431,3.0,1.3173060476415113,10.010908161624341,,0.8399142816599848,89.68436251337177,0.4
AA6061-T6,0.9995961312627886,30.509716244718593,circle,12.586601338498673,272.42123947445504,245.60416101757167,435.99245786838316,0.3085394211292413,0.6857116090206982,1,505.6043336234164,0.579743105027949,0.37109010883526433,1.0,2.344054643330206,9.636780799062578,,0.8721461297149976,81.3214614321438,0.4
AA6061-T6,1.009360177294275,44.215520860418806,circle,11.706204721903655,357.27042562786784,302.1616280117158,462.0823258988419,0.11814500160038623,0.769824569129618,1,989.2466857652778,0.0,0.4991667996288613,3.0,1.3477523852014217,,,,90.33270006135567,0.4
AA6061-T6,1.0074200497240184,44.99656594152209,circle,11.696913494347024,356.77833800550417,302.4848105787176,462.0418175780373,0.11852196353914547,0.769819766709732,1,993.297634237127,0.8280323149933333,0.5029909034554784,2.0,1.3377507341449726,,,,90.26618617939621,0.4
AA6061-T6,1.0079362046241451,40.29050146394164,circle,11.878244113611068,356.95617668930026,302.98335991292953,461.23528030793074,0.11945874202337246,0.7692438425039423,1,1007.668870830528,0.0,0.5009150852498565,1.0,1.4033947763046533,,,0.6106819743711213,78.51370857302967,0.4
AA6061-T6,0.9915836715904914,45.49579146993019,circle,11.69844117340187,355.99151626148637,302.3697243276323,461.66141696471567,0.12173220841285409,0.7693517742693532,1,996.6553089561298,2.251745881089126,0.4996082075713335,2.0,1.3200072892676586,9.685799889116367,,0.8652098418044015,84.23734449049049,0.4
AA6061-T6,1.0046190801221806,42.11372286358204,circle,11.906665985940299,324.6528744393793,284.02777563695446,420.7624972532489,0.0990237771673931,0.7721615348738206,1,323.82469420686925,0.7983931113736655,0.49435295311474026,1.0,1.5752724216708718,14.016533471644687,,0.7032299048167316,90.17950537985462,0.4
AA6061-T6,1.0028430253983558,41.051573980562594,circle,11.94551273475059,320.53312491617066,281.3394734023245,415.25114999523186,0.09529298934710746,0.7711378921997546,1,227.36113541865882,0.07064711395203839,0.504347161714003,2.0,1.6118170973325396,14.042668828269305,,0.7019900781268673,89.9807422926858,0.4
AA6061-T6,1.0020587408759871,43.364388309360436,circle,11.701880997035575,356.39303661210545,302.8279265361381,461.7728714366596,0.11831797960754402,0.7695446964098224,1,498.15398352229136,4.336047686307509,0.4975023555348832,1.0,1.3780310941870417,,,,89.75542837558889,0.4
AA6061-T6,0.9974224700542518,43.94693968957397,circle,11.70815154906998,357.76593115772295,302.32883212248464,461.2613797459751,0.11939872265770302,0.7695777847957908,1,994.9595911438333,0.0,0.49817099643741897,3.0,1.338253482969904,,,,89.57311613661368,0.4
AA6061-T6,1.0020283892539845,27.609987252879897,circle,12.684996799817062,264.10020576850445,239.08173679333774,432.8135366494078,0.3289917381639444,0.6769057365540314,1,452.01338796222797,0.0,0.3654148322946913,2.0,2.5109623024016914,,0.82,,90.04542211041353,0.4
AA6061-T6,1.0002314963233494,45.73488064130441,circle,11.700416237919912,354.955912752692,303.2287876673873,461.3975157743883,0.1221625247333176,0.770405522131235,1,1008.8237093140242,2.024390610257265,0.4987905886545819,2.0,1.300868990354417,,,,89.89947864763482,0.4
AA6061-T6,0.9997488077804814,43.40182342544151,circle,11.703804048085772,357.377730709545,302.89147211712,461.80095543549254,0.12188056770332732,0.7693876556674359,1,998.9787891781294,0.0,0.4933838254252377,1.0,1.380109163598884,9.625446085743683,0.82,0.8601984628497884,87.72262056225495,0.4
AA6061-T6,0.9985397201197255,34.982305330035636,circle,11.769013767144335,320.3509008770265,211.4467574331904,421.17157767626077,0.12058501419001356,0.6369015901857376,0,997.7773334800652,0.0,0.895452445506451,2.0,1.359945438788395,9.975222579251636,,0.8366337643647322,90.15380800111896,0.4
AA6061-T6,0.9951555021613143,32.136232663129604,circle,12.491556357892435,282.8672522500697,252.7605115524007,439.00899227276614,0.2881610977871393,0.6934873062080692,1,569.3031086524363,1.5146496511458563,0.3858275125861681,2.0,2.2274707862202883,,,,90.02281452699448,0.4
AA6061-T6,0.9897846283485168,27.363820889771578,circle,12.745418828567592,250.76739032193603,233.43272472356108,406.19016612029725,0.2891418003099918,0.6010797118321267,1,18.622641866552406,0.0,0.2525073942040325,1.0,2.540829125080433,14.008455094580242,,0.692848630968261,89.9240404101877,0.4
AA6061-T6,1.0030228224939899,45.298543413034004,circle,11.686978627443777,356.3793775956944,303.0101143425997,462.50308455601,0.11791797722173575,0.7692647692186808,1,1014.152177752977,0.0,0.49849569306334185,2.0,1.2970595062789332,,,,89.96685351813109,0.4
AA6061-T6,0.9981709260746282,36.64443253703362,circle,12.198564574564394,312.37181310628705,272.01765011460884,447.64152249232217,0.22343583740944709,0.7248159054647313,1,729.9357728694445,0.15447540281801492,0.4386214423388373,4.0,1.9140505711202571,,,,89.71062386018468,0.4
AA6061-T6,1.0017293008515278,41.851703811706656,circle,11.856529560351273,331.36944980301695,288.11305566640345,428.9543559660808,0.1042529427439954,0.7699672948695991,1,461.0109161356847,0.0,0.5013228545063921,3.0,1.5395988206672377,13.949110153437704,,0.7012105080400683,89.99510791568125,0.4
AA6061-T6,0.9979766959098941,43.874893525577605,circle,11.703044187567299,356.28502108579374,302.2667408163768,460.98313060193493,0.12407170184858365,0.7702508749970995,1,986.7773753737258,0.36520246819646446,0.5035271123862977,4.0,1.372154503143415,,,,90.14553161962584,0.4
AA6061-T6,0.9987040397324343,36.53405739507627,circle,12.240588387893009,307.6319778636981,267.95501697855974,446.40809598703214,0.23127158919528287,0.7192244488537883,1,710.2585778715267,0.4199253487574724,0.42644855001030446,1.0,1.9103430281477192,,,,89.94866691338089,0.4
AA6061-T6,1.0011789831787496,40.880313721012534,circle,11.871043693711277,328.9915605009339,286.5797129590527,427.71323295829467,0.10100754646738068,0.770909067513439,1,419.8532318464107,0.4704977633866079,0.49892512153711704,1.0,1.5579056275893266,13.94650603085133,,0.7008242331180489,89.90057832620975,0.4
AA6061-T6,0.999720508478002,44.90958892786641,circle,11.701352984207455,355.25921536282056,303.5307272802074,462.1215301133018,0.1203887422181858,0.7701595463125731,1,998.7836397091,1.8038251814775146,0.49855212185802295,4.0,1.3346251818634114,,,,89.81191567888479,0.4
AA6061-T6,0.9991977171916216,44.29165905640535,circle,11.70170360619326,356.22239358137455,302.8202761437558,461.6800575513356,0.12192203894019223,0.7716093391434792,1,998.902310752386,0.0,0.4981666186751854,3.0,1.3535005806171323,,,,89.82873958331633,0.4
AA6061-T6,0.9991877616717091,42.22794627429714,circle,11.711478352533732,356.2524521818588,300.89703963237844,460.63278308902244,0.11818469151427621,0.7706628509671896,1,1007.6492740418804,3.20966429269232,0.4983686886055531,1.0,1.383320494983794,,0.82,,90.17630090932398,0.4
AA6061-T6,0.9988766062994089,44.902062410034446,circle,11.699551436296606,356.5036426204287,301.7774347217287,461.07738587846626,0.11810519614742157,0.7719240227650456,1,1004.0591949807333,0.0,0.498938033622264,4.0,1.3556792964195794,,,,89.96502643327936,0.4
AA6061-T6,0.999613878351238,44.96919918779905,circle,11.702695599081746,356.4201590814374,301.9216481675507,461.353088838314,0.11977704761018956,0.7700665053516729,1,987.6426979712417,0.0,0.49943974957356324,4.0,1.3311643070493635,,,,90.67193884346278,0.4
AA6061-T6,0.9989768191105193,43.213706352109504,circle,11.814649327534218,339.4000154516706,293.1015184533237,438.9170313024324,0.10861119100235046,0.7702101003143541,1,1004.0682440506498,192.22174091488228,0.49788529782117663,3.0,1.6350918846531686,10.99857742679796,,0.6498855241604367,89.77127816812376,0.4
AA6061-T6,1.004462743975115,36.76895719422683,circle,12.16429966169708,312.7929129869165,273.0528772406284,448.34735767933796,0.2176365145424155,0.7277013952613561,1,738.6307583106013,4.1894899852129015,0.4351760048900942,2.0,1.8679412439422682,,,,90.2224643123196,0.4
AA6061-T6,1.0000017040083828,25.44184904812531,circle,12.875982249395511,246.14784689189213,226.37981672825788,427.8685158150485,0.3677713336255833,0.6579570002089148,1,350.3208993121052,0.0,0.33586485288332457,3.0,2.683531048293128,,,,90.18040291344838,0.4
AA6061-T6,1.0037104506353416,43.55294361353132,circle,11.69730641219167,357.00071534997096,302.69758143015025,461.74532277273005,0.11631378405380297,0.7679586756036874,1,1007.7132958436218,0.0,0.5023360210657398,4.0,1.3748048272243834,,,,89.82674157588772,0.4
AA6061-T6,1.001902416903258,45.17494077788499,circle,11.703078371193756,357.18772542094064,302.6410058388392,460.82857833296436,0.1196503520833829,0.770854388583393,1,1009.6092988622391,1.9557727629306685,0.49531707833148,4.0,1.3097756093543178,,,,90.09571558292949,0.4
AA6061-T6,1.000537863031769,44.51277604073054,circle,11.705866678019689,356.20671249569756,302.52212735715324,461.40185351175785,0.12002615814806146,0.7706268306316167,1,996.069652485791,0.0,0.501631947007141,2.0,1.3184920084487477,,,,90.13006783424218,0.4
AA6061-T6,0.9965554932198566,42.58173529843949,circle,11.834123733329175,335.2031714879704,289.16148631345254,434.1617056113883,0.1041733152376055,0.7695378046136818,1,533.5513320857553,0.7112968035270282,0.4920593832431036,3.0,1.5232436813254184,14.001800468490895,,0.6975877731693759,90.1004505769421,0.4
AA6061-T6,1.778961707761477,150.0776271875292,square,11.697828328058984,355.52419919119535,302.4580651441775,461.9315921783758,0.1188510030267415,0.7695744204775644,1,685.981225735758,78.2982527838409,0.5034137108836864,2.0,1.3246629103675767,,,1.4031951584611695,54.949499481768235,0.4
AA6061-T6,1.0063877728467183,45.41021884531336,circle,11.699727854010385,356.7440607260433,301.87703677314164,461.6171319764915,0.12044776855010463,0.7698195671425477,1,996.9467854620939,0.0,0.506762633873521,3.0,1.3290437221741596,,,,89.89813145463465,0.4
AA6061-T6,1.0029218657741146,45.6248919394242,circle,11.7145796909891,356.195269434403,303.30073754714925,461.0803814644293,0.11901826503594508,0.7691504996322188,1,1019.1059769401544,2.032114805917241,0.49906302773453454,3.0,1.3075706291767835,9.742824085743836,,0.8601082373942605,86.25345065881112,0.4
AA6061-T6,1.0030418046302643,46.54253602587985,circle,11.699423742055673,357.4593840951746,302.5942911292052,461.49575129676026,0.12123807621624325,0.7688998469414957,1,1002.2345225766309,0.0,0.4987183763985998,3.0,1.2982904242788855,,,,90.15151039751366,0.4
AA6061-T6,0.9954762563886886,44.711097201973395,circle,11.694379002376046,356.24611572834624,301.49559378055613,461.4036646669399,0.11948080248572876,0.7702789711026112,1,1006.6968704278722,0.0,0.4971293148820182,4.0,1.3352923335645706,,,,89.69070163583517,0.4
AA6061-T6,0.9991009604496678,42.08234167495001,circle,11.92740703924364,322.4168048043616,283.0450667351258,418.4383738360308,0.09687906037640007,0.7698606243461537,1,281.34872475845015,0.0,0.49961487056346204,1.0,1.5885090630653946,13.975487990626608,,0.6993700707289405,90.07515065169551,0.4
AA6061-T6,0.9997800443750506,41.31645948902401,circle,11.887566512151194,357.79163986265456,301.0687820833291,461.72794943074337,0.1197715395339212,0.7702599840866662,1,1010.2346439653356,0.3017067558988719,0.4982186343051845,2.0,1.2798241794348615,,,0.6195076187730862,77.89361735055304,0.4
AA6061-T6,0.9987803152516881,43.251027341071804,circle,11.686833489108729,356.38611277228273,302.9661570121601,461.81545965009366,0.1212173600882147,0.7718347940968683,1,999.3589534768687,0.0,0.5033158442206974,1.0,1.3726620815321728,,,,89.84872814809876,0.4
AA6061-T6,0.9965109326307301,44.316972367209154,circle,11.791477921358156,340.8697723982651,294.4239617102896,442.5594742081543,0.1129942260525473,0.7682952952456447,1,669.1032799548834,0.0,0.5033067345741905,2.0,1.4289732615138901,13.96962138449669,,0.6975548186170533,90.16332957957695,0.4
AA6061-T6,1.0052596085163015,44.45367588924385,circle,11.696340593466381,355.87802160734816,302.52046588729263,461.6077148612002,0.12132459916701696,0.7696784932040243,1,1004.0669886357418,0.38634914662572023,0.5032519051324706,2.0,1.383350836423045,,0.82,,89.86222432695011,0.4
AA6061-T6,1.418940377533646,100.95936966166406,square,11.699550862985939,356.69056931354237,301.6106183409676,462.0685960846472,0.11995640378842092,0.7711077291326367,1,827.8575827922053,44.48972444497839,0.5008267971960598,1.0,1.332285227734867,,,1.4023488918263307,71.29402220836045,0.4
AA6061-T6,1.003473866346135,46.41343830407309,circle,11.703120798193389,356.6295869848043,303.27787715315907,461.91617575647786,0.12068648147873613,0.7700436848616389,1,1003.78186175549,0.0,0.5031389194981053,2.0,1.313754679018966,,,,89.92702264334893,0.4
