Material,Thickness (mm),Precut dimensions (diameter/side length) mm,Precut Shape (circle/square/etc),Total Strain/Elongation (%),UTS (MPa),YS (MPa),Strength Coefficient (k in MPa),Strain hardening coefficient (n),Anisotropic (R Value),Is lubricant used?,Feed rate (mm/min),Tool speed (rpm),Step depth (mm),No of stages,HER,Flange Height (mm),Roughness (µm),"Minimum thickness (after final stage, mm)",Final angle after the final stage (degrees),confidence_score
EN AW-6181-T1,0.8,24.802781646573788,circle,24.0,353.8,165.0,506.20000000000005,0.22999999999999998,0.6506758396614613,1,1598.4029654883057,2016.2928045517936,0.5,2.0,1.6423722436938157,8.801737881406451,,,90.0,0.5
EN AW-6181-T1,0.8,22.061741591842985,circle,24.0,353.8,165.0,506.20000000000005,0.23,0.5892357635638201,1,3996.068775512273,2007.0518957347763,0.5,4.0,1.8514748059444381,9.327781764789211,,,90.0,0.5
EN AW-6181-T1,0.8,15.90222292010239,circle,24.0,353.8,165.0,506.20000000000005,0.23,0.5729870486671864,1,2420.248021485419,4153.231277402016,0.5,4.0,2.6853939243116436,13.200809534796168,,0.5599999999999999,90.0,0.4764705882352941
EN AW-6181-T1,0.8,24.416868407153824,circle,24.0,353.8,165.0,506.2,0.23000000000000004,0.557631465789297,1,1813.0775917870972,725.2541237412585,0.5,2.0,1.6791380000042049,8.923982216441756,,,90.0,0.5
EN AW-6181-T1,0.8,23.1736663059169,circle,24.0,353.8,165.0,506.20000000000005,0.22999999999999998,0.5007791254184225,1,3989.011718655624,2034.026291009441,0.5,4.0,1.7401103355633842,8.897750820937867,,,90.0,0.5
EN AW-6181-T1,0.8,19.14872098925866,circle,24.0,353.79999999999995,165.0,506.2,0.23,0.49829789122811424,1,2624.828816803843,2690.5896043628973,0.5,4.0,2.3709119254128184,11.774564834901408,,0.5599999999999999,90.0,0.4764705882352941
EN AW-6181-T1,0.8,26.997445598911845,circle,24.0,353.8,165.0,506.19999999999993,0.22999999999999998,0.5677675544131409,1,499.7004780236111,0.0,,2.0,1.4797717057228306,8.405528427034778,,,90.0,0.5
EN AW-6181-T1,0.8,19.98258059219425,circle,24.0,353.8,165.0,506.19999999999993,0.22999999999999998,0.6490030688919824,1,3998.2612557377047,2001.2165500966214,0.5,4.0,2.003209728905997,9.950008703240064,,,90.0,0.5
EN AW-6181-T1,0.8,23.475328227515984,circle,24.0,353.8,165.0,506.20000000000005,0.23,0.545276260180689,1,3989.4027018873917,592.2734814662224,0.5,4.0,1.7248953487165448,8.774810289304924,,,90.0,0.5
EN AW-6181-T1,0.8,25.72296799752775,circle,24.0,353.8,165.0,506.2,0.22999999999999998,0.5572101550663157,1,2661.2889385016274,14.199228485199502,0.5,3.0,1.553707304883047,8.242376875480703,,,90.0,0.5
EN AW-6181-T1,0.8,24.237193988464938,circle,24.0,353.8,165.0,506.19999999999993,0.23000000000000004,0.5592170522676524,1,1881.5501568041168,789.7737840250144,0.5,3.0,1.6804248748050543,9.0500036694418,,,90.0,0.5
EN AW-6181-T1,0.8,20.03254442260053,circle,24.0,353.8,165.0,506.20000000000005,0.23,0.6508760265135225,1,3991.5737929550955,1992.5224371324045,0.5,4.0,2.004968789137937,9.903522455487943,,,90.0,0.5
EN AW-6181-T1,0.8,20.009035750960447,circle,24.0,353.80000000000007,165.0,506.20000000000005,0.23000000000000004,0.6505005397127941,1,3988.484612071754,1993.7448823899692,0.5,4.0,1.9935692928137265,9.979569556173146,,,90.0,0.5
EN AW-6181-T1,0.8,23.695867800872467,circle,24.0,353.8,165.0,506.2,0.23,0.49989056163756673,1,4009.605802061439,0.0,0.5,4.0,1.6962950493379565,8.551151460111825,,,90.0,0.5
EN AW-6181-T1,0.8,24.74957580824854,circle,24.0,353.8,165.0,506.19999999999993,0.22999999999999998,0.5482935510480228,1,1625.6851985377095,642.3420314597937,0.5,3.0,1.6626923477143012,8.98996369353235,,,90.0,0.5
EN AW-6181-T1,0.8,15.929551359219472,circle,24.0,353.80000000000007,165.0,506.20000000000005,0.23000000000000004,0.6491189216101867,1,2431.6696146484037,4069.7471033412257,0.5,2.0,2.6804846867184926,13.173924032157249,,0.5599999999999999,90.0,0.4764705882352941
EN AW-6181-T1,0.8,18.89882876213567,circle,24.0,353.8,165.0,506.19999999999993,0.22999999999999998,0.6500220920994716,1,757.9716956079995,5979.708754634109,,1.0,2.4832951707978754,12.575748859081127,,0.5599999999999999,90.0,0.475
EN AW-6181-T1,0.8,17.097038545202487,circle,24.0,353.8,165.0,506.2,0.23,0.5951364943411592,1,2928.2603358690903,3407.0093952706625,0.5,4.0,2.467782505454939,12.201286939293881,,0.5599999999999999,90.0,0.4764705882352941
EN AW-6181-T1,0.8,21.448176426567,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.5780575882732648,1,4007.4540219856135,1068.3757027154772,0.5,4.0,1.8662700767873923,9.49172404514292,,,90.0,0.5
EN AW-6181-T1,0.8,20.051317162411923,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.6496856668972828,1,4000.1960226297174,1998.1635928365838,0.5,4.0,1.996881822518728,10.025298601759538,,,90.0,0.5
EN AW-6181-T1,0.8,23.33771246507192,circle,24.0,353.8,165.0,506.19999999999993,0.23,0.5778299081937046,1,2313.0129464787137,1046.4606743037318,0.5,3.0,1.7491366179089436,9.13790140826742,,,90.0,0.5
EN AW-6181-T1,0.8,23.139532365633936,circle,24.0,353.8,165.0,506.2,0.22999999999999998,0.5581794406197033,1,4001.3381951505544,1948.6725934279182,0.5,4.0,1.7508056536884562,8.963794343106613,,,90.0,0.5
EN AW-6181-T1,0.8,23.917549827446134,circle,24.0,353.8,165.0,506.2,0.23,0.6507984509858046,1,1995.8342283310437,1979.6725454835607,0.5,2.0,1.7151151197471561,8.975646627466196,,,90.0,0.5
EN AW-6181-T1,0.8,27.029418479151385,circle,24.0,353.8,165.0,506.19999999999993,0.22999999999999998,0.6498400408796567,1,527.9059559697266,,,1.0,1.4925137552234806,8.295041548099192,,,90.0,0.5
EN AW-6181-T1,0.8,19.854816608281144,circle,24.0,353.8,165.0,506.2,0.23,0.6507035269729688,1,725.7265483863188,5997.064799077109,,1.0,2.3403747100236107,12.058448094348462,,0.5599999999999999,90.0,0.475
EN AW-6181-T1,0.8,16.628159960513646,circle,24.0,353.8,165.0,506.2,0.23000000000000004,0.649624532748796,1,2723.0072654568007,3736.098768081028,0.5,3.0,2.5673222547934262,12.611602885945866,,0.5599999999999999,90.0,0.4764705882352941
EN AW-6181-T1,0.8,22.873722469687245,circle,24.0,353.8,165.0,506.2,0.23,0.5772386941409577,1,4006.8745655687885,1045.2472559848065,0.5,4.0,1.7826177469208888,8.906802214728103,,,90.0,0.5
EN AW-6181-T1,0.8,25.428370962740434,circle,24.0,353.8,165.0,506.20000000000005,0.23,0.499949665470739,1,1845.6516418917035,0.0,0.5,3.0,1.5843000616684229,8.624831659865995,,,90.0,0.5
EN AW-6181-T1,0.8,26.106260443072877,circle,24.0,353.8,165.0,506.20000000000005,0.23000000000000004,0.5858279421504146,1,1993.3300516589245,35.32243433622168,0.5,2.0,1.5346299967072354,8.241494816229782,,,90.0,0.5
EN AW-6181-T1,0.8,21.49975218846032,circle,24.0,353.8,165.0,506.2,0.23,0.5762011266157564,1,4011.4721302933804,1031.1488583597388,0.5,4.0,1.880323248222351,9.447627899554714,,,90.0,0.5
AA6061-T6,1.005731202340972,35.08005331241977,circle,11.796198987452565,310.338200659333,188.9411208485506,409.8991285453305,0.11972580452624314,0.6007122569058498,0,,,1.0007603580108297,1.0,,9.99735625896712,,0.8449544279191341,89.87103674089994,0.5
AA6061-T6,1.0008825655452027,39.67582308639786,circle,11.857368179532806,355.8612700905875,302.5149249718933,461.4649659655475,0.12007831827044073,0.7691298379498958,1,546.4013237961742,0.0,0.49950074412811546,1.0,1.4295782047835341,,,0.5999760998500057,70.10463366887953,0.5
AA6061-T6,0.9991277624959034,45.85745667608169,circle,11.696331946941465,355.7489650138195,302.1606058626679,461.55428851367503,0.12044784238911344,0.7705209333752131,1,996.6794569109053,0.0,0.5009013497109658,2.0,1.2959080144692148,,,,89.90982158504585,0.5
AA6061-T6,1.003446541273555,29.504293564014834,circle,12.560923045596525,293.71413979348233,259.54812228885277,442.5854290038434,0.2622524976725496,0.7063276812224695,1,632.8126581448986,1.5751126190163462,0.4050411402972809,1.0,3.3998708416172985,,,0.6094916010939769,70.11514907446924,0.5
AA6061-T6,0.9963770261005512,23.535911520523747,circle,12.929888245795672,241.47780960362235,224.5898641093937,426.36926742116503,0.379466647143348,0.65477846539269,1,331.37926032424923,0.0,0.33145040325164804,2.0,2.751526933991772,,,,89.97788058860706,0.5
AA6061-T6,0.9976105374165991,43.39493741973382,circle,11.710416986463985,356.3493828449255,303.0685433131845,461.681995192046,0.12004202653150382,0.769855926583186,1,422.2148086731485,0.0,0.5022529628031537,1.0,1.3850397036504472,,,,90.05166056369806,0.5
AA6061-T6,0.9994230097551786,45.129617575342856,circle,11.6962751574564,355.99178459461626,302.5084099776857,461.7365403280119,0.11976794161044463,0.7703805087706109,1,994.7057125893007,0.0,0.5006828491175486,3.0,1.320534340518189,,,,89.93422085800569,0.5
AA6061-T6,1.0040055228951563,25.67857505311217,circle,12.582434864993507,253.54174150777968,187.98468858295774,410.47134070920697,0.2943604349341761,0.6007037390613427,0,13.504928401085131,0.0,0.6566119066161797,1.0,3.3965232078749903,9.990062313516852,,0.8430386411693394,89.87227635507234,0.5
AA6061-T6,1.0016407092678232,42.48950618965906,circle,11.850466571552438,333.51545656564986,288.729369363367,431.5666837160306,0.104975823614713,0.7698492986563699,1,501.12186362465695,0.0,0.5001782942090697,2.0,1.5169710968288728,14.029940321746555,,0.701147503120632,89.90355326987076,0.5
AA6061-T6,1.6931874901880717,138.91789110070286,square,11.698661968343151,357.0218794928966,302.2321922245776,461.3843344472637,0.11957522741842089,0.7694771375239904,1,718.3143262380613,69.33655269768158,0.4964722047700865,1.0,1.302942135473199,,,1.4018036326666445,58.79595320829797,0.5
AA6061-T6,1.0006295012047985,45.33976265651226,circle,11.699681857083277,356.64014061824,302.3432834239225,461.9771020036593,0.11904276114193986,0.7699480778772417,1,1007.1131413324725,1.3104670335170994,0.4996391613560887,1.0,1.3210464668011932,,,,90.00754367007941,0.5
AA6061-T6,0.9984531999663308,45.05111472773399,circle,11.702610709361295,355.9467521813412,301.5835292574631,461.7539360136477,0.1198808812769153,0.7699709740736926,1,995.4905936915752,0.0,0.4987007996106136,3.0,1.3240888003712818,,,,90.0397885642399,0.5
AA6061-T6,1.0014118261445468,42.990128157862344,circle,11.863310191318131,330.34715671768055,288.1657691164701,429.0231406118415,0.1031876238944793,0.7693051587324754,1,459.3822412307395,1.4476848956021584,0.5001276156208873,1.0,1.5149674573191594,14.007152333115775,,0.7009865322922179,89.87211913151124,0.5
AA6061-T6,0.9962038968789215,43.84592272712443,circle,11.694844061636852,356.68606549649,301.98102204177144,461.7784041200473,0.11867551045989697,0.7698918023575185,1,512.1212887147655,0.0,0.4997034582777213,2.0,1.3686293342840121,,,,89.82705838380646,0.5
AA6061-T6,1.00222230689742,44.66359216466093,circle,11.696144462339234,356.2867973951556,302.4148689587749,461.34581621468976,0.11882891175740137,0.7703797292366799,1,593.5018952483914,0.9827567268488595,0.4993583095502643,1.0,1.3519173036805094,,,,90.06845172150105,0.5
AA6061-T6,1.0007794821653606,34.8549103344472,circle,12.345334549209017,296.0097427625587,262.09937142533363,443.4180865271746,0.2563061013471227,0.7089355884626041,1,651.4565791121148,0.0,0.4117913152417123,1.0,2.0591927825696277,9.649737448416378,,0.8652287042917288,81.46889593133334,0.5
AA6061-T6,1.5717107857944552,118.02562337990254,circle,11.747115076038147,336.42282321505616,253.9836941208811,439.3964382567955,0.122214910206202,0.6986121977312937,1,601.9229034497988,99.23773458947713,0.7125332886120501,1.0,,9.999189850355119,,1.1557489708379602,64.23240353175788,0.5
AA6061-T6,1.0003289622813072,43.50682316934692,circle,11.69636387444059,356.61625665509376,302.3722539442174,461.81312926166527,0.12074851610572442,0.7703018003329669,1,1004.8674554713122,0.0,0.5008611373039035,3.0,1.379115536260695,,0.82,,90.03548206017707,0.5
AA6061-T6,1.000061461624934,45.507037291361286,circle,11.695681318749754,356.76091688238614,302.6864365157358,461.952576729444,0.11885871015650896,0.7702196484490803,1,998.1340065914551,0.0,0.5009168267213325,1.0,1.3161176312883334,,,,90.1784908884587,0.5
AA6061-T6,0.995011118701325,44.957787826757034,circle,11.706572282895648,356.78148548608544,302.28651040253527,461.7211831747724,0.11966912240345995,0.7699250392425573,1,1006.2490577330813,0.0,0.5007289033397454,3.0,1.3225229343447293,,,,90.02616160835356,0.5
AA6061-T6,0.9999039097480238,44.31895030635377,circle,11.701503182309045,356.61703417011165,302.24352008548215,461.5846927036673,0.11966344403468437,0.76932216831254,1,997.9389797298672,0.6536035657664274,0.49957273789882695,2.0,1.3509802493908378,,,,90.0287407950783,0.5
AA6061-T6,0.999954688489346,40.83086549628132,circle,11.810622940645604,356.6339943590292,301.8202739685367,461.4313185691346,0.12022512673304879,0.7700605089523929,1,340.8883761898676,2.1632805279432805,0.4986166193612652,1.0,1.4329480846800087,,,0.6073784149304825,70.08160046044841,0.5
AA6061-T6,1.001300405205969,46.334927009197195,circle,11.691041814874099,357.1177080039627,302.3792844086237,461.7387733602611,0.11929357995041572,0.7710982532357136,1,998.5375479893129,0.0,0.5027492415101049,2.0,1.2989052054226722,,,,90.16417320215785,0.5
AA6061-T6,1.0000202143255181,37.70386517639823,circle,11.88789103214472,310.44521804219687,227.61257618989643,406.23900586829075,0.1063480611098553,0.5997056799118451,0,1004.6130641567557,499.0402450995793,0.7735101164061537,1.0,2.151903632072762,10.4429151965833,,0.756757063451604,90.0415119756498,0.5
AA6061-T6,1.0020123646368506,41.983983013728825,circle,11.839944295463615,335.55236189014244,290.400420788227,434.41978867547937,0.1066827816392128,0.7701264188525796,1,547.629591516491,0.0,0.501332890037872,3.0,1.515628089060963,14.000788210554946,,0.7014076807571659,89.90449183342353,0.5
AA6061-T6,0.9994591804764738,44.68056383800826,circle,11.699200471630025,357.50767811384213,303.29100818479793,461.9302922806023,0.1212630587069126,0.7701753401511889,1,1002.8132453750126,0.2491303184608633,0.501290373876924,3.0,1.3426643281866766,,,,90.03809072464539,0.5
AA6061-T6,1.001324075435292,31.015950692915506,circle,12.55846412705467,277.898811935433,248.25275478884572,436.9977921251647,0.3002566368391322,0.688477941616352,1,532.4953608658819,0.17697177566865208,0.3826338768488128,3.0,2.3099375696713715,,,,90.03129236145989,0.5
AA6061-T6,1.0008549774504059,43.08748202796439,circle,11.822764881617884,337.8139001176819,291.5880988807159,437.44609458269787,0.10831618830204084,0.7698210638958649,1,1000.615801435523,200.56597073240138,0.49623133745080067,1.0,1.6624543862774892,10.969684168337842,,0.6493921535079789,89.85700409996275,0.5
AA6061-T6,1.001033950893349,45.54440268604068,circle,11.70242484520781,356.56978209004086,302.7496236361496,461.7377335541481,0.12093069735850803,0.7710408688120144,1,608.6032541233569,0.0,0.5010896641280457,3.0,1.3219788303251605,9.197673388130758,,0.8726723449712688,88.63856009824701,0.5
AA6061-T6,1.5273662103267,102.28388255220376,square,12.550728984240553,276.90816416859343,248.78214428243317,437.31491690660147,0.29875067239626474,0.6907554025534771,1,325.33946560211325,54.11533677945834,0.38139839685603877,1.0,3.4035229495413306,,,1.3978035493857668,44.97738242864464,0.5
AA6061-T6,1.0043374283666269,41.50827508988184,circle,11.878620054801116,328.22359431897877,285.941490694806,425.83395145987134,0.10247490741805791,0.7705472099641192,1,400.50192936327073,0.11020870369223099,0.4996283049368353,3.0,1.5643719023145204,14.001444104971501,,0.7030361944873667,90.00708119399596,0.5
AA6061-T6,1.0040092195834505,36.98062322108834,circle,11.890902182757353,310.44893960481284,228.52220262886814,406.38086775900945,0.10582928038230709,0.6001673494067332,0,7.642073999161372,,0.9978678622417984,1.0,1.700644967026831,11.798372882357556,,0.6437135242970187,89.93045531598304,0.5
AA6061-T6,0.9991972398041451,40.21425126253959,circle,11.752638301417285,332.4230519566788,243.09512256274002,435.0058920581907,0.12006755275278015,0.6817392615710712,0,997.9901622886982,0.27686994153027006,0.7606452687639105,1.0,1.3020145766904732,9.999993979950773,,0.836184329309401,90.04452321703242,0.5
AA6061-T6,0.999622045148822,45.304587016395175,circle,11.697847931102137,356.0424771950393,301.69602458120846,461.7290677970493,0.12035920817685954,0.7696362879501,1,1000.4253390488112,1.3680742026978283,0.4993161624801025,2.0,1.3099439306096385,9.635371641821646,,0.8622968650839354,87.30295453990952,0.5
AA6061-T6,1.0004885798278995,41.994313178474364,circle,11.731985866052767,341.75552965087996,267.0877741274232,445.8972739257088,0.11957580058545018,0.7180747893030284,1,1000.1495100008434,0.7008779544873005,0.6530749055325225,3.0,1.3236530238207556,10.005454080812171,,0.8399571408299924,89.84218125668588,0.5
AA6061-T6,0.9997980656313943,30.516397379281354,circle,12.592630647879668,272.3908300150875,245.4571827008739,435.94047343686475,0.3091282616088019,0.6854190843063733,1,506.91881739455414,0.2898715525139745,0.37313811294119714,1.0,2.3462456300671573,9.643390399531288,,0.8670730648574988,81.36073071607191,0.5
AA6061-T6,1.0046800886471376,44.14340629117851,circle,11.703102360951826,356.8702128139339,302.3058140058579,461.89116294942096,0.1190725008001931,0.769912284564809,1,994.6233428826389,0.0,0.4995833998144307,3.0,1.352806816771638,,,,90.16635003067783,0.5
AA6061-T6,1.0037100248620092,44.823412225411204,circle,11.69845674717351,356.6241690027521,302.4674052893588,461.87090878901864,0.11926098176957274,0.769909883354866,1,996.6488171185634,0.41401615749666665,0.5014954517277392,2.0,1.3391214894329815,,,,90.13309308969811,0.5
AA6061-T6,1.0039681023120726,40.33442555638416,circle,11.867771567340734,356.7838729041318,302.71667995646476,461.46764015396536,0.11972937101168622,0.7696219212519712,1,1003.834435415264,0.0,0.5004575426249283,1.0,1.3966973881523266,,,0.6103409871855606,79.01355358416822,0.5
AA6061-T6,0.9957918357952457,45.30566007918356,circle,11.699220586700934,356.2307581307432,302.4098621638162,461.6807084823579,0.12086610420642704,0.7696758871346766,1,998.3276544780649,1.125872940544563,0.49980410378566675,3.0,1.3232707143072753,9.667899944558185,,0.8636049209022008,84.72028556510584,0.5
AA6061-T6,1.0023095400610902,42.36518328128498,circle,11.88791690049545,327.45938994402036,285.78140663832977,424.3990510290894,0.10105349783116636,0.7710807674369102,1,382.7854522699384,0.39919655568683277,0.49717647655737013,1.0,1.550414754202505,14.008266735822342,,0.7016158172085851,90.08975268992731,0.5
AA6061-T6,1.001421512699178,41.340335323780195,circle,11.911665242362877,324.72957772250874,284.0559375564237,420.7827088750869,0.09875560717479542,0.7705689460998772,1,320.28128025030543,0.035323556976019195,0.5021735808570015,2.0,1.5866719403188643,14.021334414134651,,0.7009950489904805,89.9903711463429,0.5
AA6061-T6,1.0010293704379936,43.43400175869757,circle,11.700940498517786,356.43151830605274,302.638963268069,461.7364357183298,0.11915898980377201,0.7697723482049112,1,502.17350108687316,2.1680238431537546,0.4987511777674416,1.0,1.378955293626276,,,,89.87771418779445,0.5
AA6061-T6,0.9987112350271259,44.02602339881827,circle,11.704075774534989,357.11796557886146,302.38941606124234,461.48068987298757,0.1196993613288515,0.7697888923978954,1,997.4797955719166,0.0,0.4990854982187095,3.0,1.3475501348640135,,,,89.78655806830685,0.5
AA6061-T6,1.0010141946269924,28.06447650833704,circle,12.657960214643719,266.7204629240095,241.1702546764232,433.88767064592105,0.3227600299705117,0.679492585774248,1,471.2956453621366,0.0,0.36805994187856966,2.0,2.470246844321805,,0.82,,90.02271105520677,0.5
AA6061-T6,1.0001157481616747,45.609228638221914,circle,11.700208118959955,355.712956376346,302.83939383369363,461.54875788719414,0.1210812623666588,0.7702027610656176,1,1004.4118546570121,1.0121953051286325,0.49939529432729096,2.0,1.3081808456501176,,,,89.94973932381741,0.5
AA6061-T6,0.9998744038902407,43.8422375019533,circle,11.701902024042885,356.92386535477254,302.67073605856,461.7504777177462,0.12094028385166365,0.769693827833718,1,999.4893945890648,0.0,0.49669191271261887,1.0,1.3658148081224655,9.637723042871842,0.82,0.8610992314248942,87.02284301866084,0.5
AA6061-T6,0.9992698600598627,36.829451886609945,circle,11.764246557073932,324.59042416224355,222.91132239382634,426.06037763771843,0.12029250709500677,0.6528933501398702,0,998.8886667400326,0.0,0.8464245902620452,2.0,1.3599727193941975,9.987611289625818,,0.8383168821823661,90.07690400055948,0.5
AA6061-T6,0.9975777510806572,31.629442329550702,circle,12.527701185514779,279.2430322824763,250.14215127521604,437.9487075588305,0.2952642947247102,0.6909509247058928,1,548.2936868428669,0.7573248255729281,0.3829244498252284,2.0,2.2676455674401317,,,,90.01140726349725,0.5
AA6061-T6,0.9948923141742584,27.46577557989628,circle,12.745677506183167,250.0489570198192,232.83556763701745,406.0842462169453,0.2915155119408239,0.6005398559160634,1,15.55454790627411,0.0,0.2512536971020162,1.0,2.5431117333595035,14.004227547290121,,0.6964244669175281,89.96202020509385,0.5
AA6061-T6,1.001511411246995,45.43972212063881,circle,11.693489313721887,356.4246887978472,302.73005717129985,462.101542278005,0.11895898861086787,0.7696323846093404,1,1007.0760888764885,0.0,0.4992478465316709,2.0,1.3048162407158124,,,,89.98342675906555,0.5
AA6061-T6,0.999085463037314,34.17127427836526,circle,12.331064893567467,298.68817561932167,262.9588143409995,443.70511638785644,0.2523164689205026,0.7113507065832013,1,656.0479602175056,0.07723770140900746,0.41628535918535353,4.0,2.0697122393500997,,,,89.85531193009234,0.5
AA6061-T6,1.000864650425764,41.89792948769383,circle,11.855358961537599,331.9778362085406,288.48439084312207,429.98543589201,0.1044170532358015,0.7699836474347996,1,476.0946595733675,0.0,0.5006614272531961,3.0,1.5371728158771758,13.974555076718852,,0.700605254659586,89.99755395784062,0.5
AA6061-T6,0.9989883479549471,43.7139474607348,circle,11.70152209378365,356.37751054289686,302.35837040818836,461.34156530096743,0.12203585092429182,0.7701254374985498,1,993.3886876868629,0.18260123409823223,0.5017635561931488,3.0,1.3727822306333275,,,,90.07276580981292,0.5
AA6061-T6,0.9993520198662171,34.564700632834416,circle,12.359461629961558,295.6270789621512,260.457945682656,442.87629441463923,0.2577933644230418,0.7078575221365834,1,642.1682197830808,0.2099626743787362,0.40917324222528356,1.0,2.059200189424756,,,,89.97433345669045,0.5
AA6061-T6,1.0005894915893747,41.15411571251806,circle,11.864125961654459,330.55500286812963,287.58459369143037,429.064397634182,0.10264336175380828,0.7704545337567195,1,450.5330370870974,0.23524888169330396,0.4994625607685585,1.0,1.5551770657534445,13.973253015425664,,0.7004123804910548,89.95028916310487,0.5
AA6061-T6,0.999860254239001,44.71896598799879,circle,11.700676492103728,355.8646076814103,302.9903636401037,461.9107650566509,0.1201943711090929,0.7700797731562865,1,999.39181985455,0.9019125907387573,0.49927606092901144,4.0,1.3393874452097378,,,,89.9059578394424,0.5
AA6061-T6,0.9995988585958108,44.68269938448939,circle,11.70085180309663,356.3461967906873,302.63513807187786,461.6900287756678,0.1209610194700961,0.7708046695717395,1,999.4511553761931,0.0,0.4990833093375927,3.0,1.3406441946199652,,,,89.91436979165816,0.5
AA6061-T6,0.9995938808358545,42.61397313714857,circle,11.705739176266865,356.3612260909294,301.6735198161892,461.1663915445112,0.1190923457571381,0.7703314254835948,1,1003.8246370209403,1.60483214634616,0.4991843443027766,1.0,1.386660247491897,,0.82,,90.088150454662,0.5
AA6061-T6,0.9994383031497044,44.89162333684432,circle,11.699775718148302,356.48682131021434,302.11371736086437,461.3886929392332,0.11905259807371078,0.7709620113825227,1,1002.0295974903667,0.0,0.49946901681113204,4.0,1.3446218842549769,,,,89.98251321663969,0.5
AA6061-T6,0.999806939175619,44.77692046317067,circle,11.701347799540873,356.4450795407187,302.18582408377534,461.52654441915695,0.11988852380509478,0.7700332526758364,1,993.8213489856208,0.0,0.49971987478678165,4.0,1.3368125274465472,,,,90.33596942173139,0.5
AA6061-T6,0.9994884095552596,43.219707918382966,circle,11.826681926650696,337.19156770516724,291.660760549092,436.5064203373818,0.10736986921281626,0.7701050501571771,1,1002.0341220253249,211.7063085967573,0.4989426489105883,3.0,1.6640581871634217,10.99928871339898,,0.6499427620802184,89.88563908406188,0.5
AA6061-T6,1.0022313719875575,34.87168052515281,circle,12.310312299543028,299.2375503262582,263.70660831915643,444.1620123777218,0.24865255621782154,0.7131353533650877,1,662.3764726752622,2.0947449926064508,0.41506543734859064,2.0,2.025160168781368,,,,90.1112321561598,0.5
AA6061-T6,1.0000008520041914,26.9309753598391,circle,12.78538807455117,254.75533225605463,232.78875230261607,430.49791218117895,0.3488916895596234,0.6670021215071906,1,402.9737854307125,0.0,0.3488495167397993,3.0,2.5787720164779895,,,,90.09020145672419,0.5
AA6061-T6,1.0018552253176707,43.55216444552841,circle,11.698653206095836,356.7353576749855,302.5737907150751,461.7226613863651,0.11815689202690148,0.7689793378018437,1,1003.8566479218109,0.0,0.50116801053287,3.0,1.3741316344493093,,,,89.91337078794386,0.5
AA6061-T6,1.000951208451629,45.15500515266426,circle,11.701539185596877,356.82886271047033,302.54550291941956,461.2642891664821,0.11982517604169145,0.7704271942916965,1,1004.8046494311195,0.9778863814653342,0.49765853916574,4.0,1.317861761765506,,,,90.04785779146474,0.5
AA6061-T6,1.0002689315158844,44.54878578850187,circle,11.702933339009844,356.3383562478488,302.4860636785766,461.5509267558789,0.12001307907403072,0.7703134153158083,1,998.0348262428955,0.0,0.5008159735035704,2.0,1.330474071180276,,,,90.06503391712108,0.5
AA6061-T6,0.9982777466099283,42.31213080717218,circle,11.840467129818153,334.4661104814976,289.3338457886868,433.3232054381342,0.10474613130344601,0.7697689023068409,1,524.5382976361057,0.3556484017635141,0.4960296916215518,3.0,1.5248144722367523,14.000900234245448,,0.6987941541425715,90.05022528847105,0.5
AA6061-T6,1.6855102829688515,137.50278652065987,square,11.69891416402949,355.9970995955977,302.45403257208875,461.8157960891879,0.11942550151337074,0.7697872102387822,1,724.5788412326337,68.75206930073175,0.5017068554418431,2.0,1.3273314551837885,,,1.4015975792305848,59.15342543191903,0.5
AA6061-T6,1.0031938864233592,45.46540302941423,circle,11.699863927005193,356.60703036302164,302.16351838657084,461.6585659882457,0.1202238842750523,0.7699097835712739,1,998.4733927310469,0.0,0.5033813169367605,3.0,1.321713052884353,,,,89.94906572731733,0.5
AA6061-T6,1.0014609328870572,45.54974881141147,circle,11.707289845494548,356.33263471720153,302.8753687735746,461.3901907322147,0.11950913251797254,0.7695752498161095,1,1009.5529884700773,1.0160574029586205,0.4995315138672673,3.0,1.3116662293374108,9.696412042871918,,0.8610541186971302,86.08592089079102,0.5
AA6061-T6,1.0015209023151321,46.27126801293992,circle,11.699711871027837,356.9646920475873,302.52214556460257,461.5978756483801,0.12061903810812162,0.7694499234707478,1,1001.1172612883155,0.0,0.4993591881992999,3.0,1.2991452121394427,,,,90.07575519875682,0.5
AA6061-T6,0.9977381281943443,44.89249418964473,circle,11.697189501188022,356.35805786417313,301.97279689027806,461.55183233347003,0.11974040124286439,0.7701394855513056,1,1003.3484352139362,0.0,0.49856465744100914,4.0,1.3315377991225448,,,,89.84535081791758,0.5
AA6061-T6,0.999550480224834,42.317098957335205,circle,11.89990711362881,326.09046569049804,285.14724982927993,422.91467171062436,0.09981917078750101,0.7699303121730768,1,356.2025021561574,0.0,0.49980743528173105,1.0,1.559192656875351,13.987743995313304,,0.6996851856932439,90.03757532584775,0.5
AA6061-T6,0.9998900221875253,41.508297101495195,circle,11.874405730188727,357.2033801580291,301.75939104166457,461.71397471537165,0.1198857697669606,0.7701299920433331,1,1005.1173219826678,0.15085337794943596,0.49910931715259227,2.0,1.2899120897174308,,,0.6147538093865431,78.57197706773448,0.5
